"CLIENT_ID";"NAME";"CATEGORY"
1302;"ЗАО Карпов";"Малый бизнес"
1303;"Рыбакова Инк";"Средний бизнес"
1304;"ООО Иванов";"Малый бизнес"
1305;"ЗАО Герасимова-Гурьев";"Малый бизнес"
1306;"Билла (Rewe)";"Средний бизнес"
1307;"Славнефть";"Средний бизнес"
1308;"ИП Семенова";"Средний бизнес"
1309;"ООО Панова Лыткина";"Средний бизнес"
1310;"ОАО Мамонтова-Гурьева";"Средний бизнес"
1311;"САФМАР";"Малый бизнес"
1312;"НПО Александрова, Гришин и Шилова";"Малый бизнес"
1313;"ООО Калинин Кудрявцева";"Средний бизнес"
1314;"ГКНПЦ им. М.В.Хруничева";"Средний бизнес"
1315;"НПФ Газфонд пенсионные накопления";"Средний бизнес"
1316;"ИП Овчинникова";"Средний бизнес"
1317;"ОАО Кондратьев, Рогов и Крюков";"Средний бизнес"
1318;"Аксель-Моторс";"Средний бизнес"
1319;"Мерседес-Бенц Рус (Mercedes-Benz)";"Малый бизнес"
1320;"РАО Субботин";"Малый бизнес"
1321;"НПО Мельников-Туров";"Малый бизнес"
1322;"АО Киселев-Фокин";"Средний бизнес"
1323;"АО Пахомова, Щербаков и Субботин";"Малый бизнес"
1324;"РАО Ковалев, Селиверстова и Шаров";"Малый бизнес"
1325;"АО Кондратьева, Силин и Николаева";"Средний бизнес"
1326;"САП СНГ (SAP)";"Малый бизнес"
1327;"НПО Дьячкова, Гуляева и Кондратьева";"Средний бизнес"
1328;"Мартынова Лтд";"Средний бизнес"
1329;"ЗАО Жукова, Попов и Архипов";"Средний бизнес"
1330;"РАО Бобылев";"Средний бизнес"
1331;"Копылов Лимитед";"Малый бизнес"
1332;"Ковалев Инк";"Малый бизнес"
1333;"Егорова Инк";"Малый бизнес"
1334;"НПО Смирнов, Кудряшов и Григорьева";"Средний бизнес"
1335;"ЗАО Веселов";"Средний бизнес"
1336;"ООО Андреев, Моисеев и Мухина";"Малый бизнес"
1337;"ОАО Куликов";"Малый бизнес"
1338;"ООО Устинов-Марков";"Средний бизнес"
1339;"Пономарев Лимитед";"Средний бизнес"
1340;"Давыдова Лимитед";"Средний бизнес"
1341;"АО Сазонова, Суворова и Мясников";"Средний бизнес"
1342;"ООО Большаков";"Средний бизнес"
1343;"ИП Максимова Воронова";"Средний бизнес"
1344;"Филиппов Инкорпорэйтед";"Малый бизнес"
1345;"НПО Шилова-Кузьмин";"Малый бизнес"
1346;"НПО Зимин, Панфилов и Горбунова";"Малый бизнес"
1347;"ЗАО Орлов";"Средний бизнес"
1348;"АО Воробьев, Котов и Харитонов";"Средний бизнес"
1349;"Лихачева Групп";"Малый бизнес"
1350;"НПО Сергеева Шубина";"Малый бизнес"
1351;"Калинина Лимитед";"Средний бизнес"
1352;"Архипова Лтд";"Средний бизнес"
1353;"ООО Орлов";"Малый бизнес"
1354;"ЗАО Воронцова, Зиновьева и Михайлов";"Малый бизнес"
1355;"АО Лобанова, Пономарев и Колесникова";"Малый бизнес"
1356;"ООО Титова-Фомичев";"Малый бизнес"
1357;"ОАО Захаров, Исаева и Зуев";"Малый бизнес"
1358;"АО Хохлов Бобылева";"Малый бизнес"
1359;"ИП Русакова, Турова и Щукин";"Средний бизнес"
1360;"АО Ершова, Рожков и Фадеев";"Средний бизнес"
1361;"ООО Моисеев Борисова";"Средний бизнес"
1362;"Быкова Лимитед";"Средний бизнес"
1363;"ООО Одинцов Королев";"Средний бизнес"
1364;"Ново-Уренгойская газовая компания";"Малый бизнес"
1365;"ОАО Захаров Александров";"Средний бизнес"
1366;"РАО Павлов";"Средний бизнес"
1367;"НПО Кузнецов";"Средний бизнес"
1368;"АО Гущина, Рябова и Медведева";"Средний бизнес"
1369;"Мострансавто";"Малый бизнес"
1370;"НПО Лазарев";"Средний бизнес"
1371;"Командор-Холдинг";"Малый бизнес"
1372;"Коновалов Лимитед";"Средний бизнес"
1373;"Жданова Инк";"Малый бизнес"
1375;"АО Зыков Мишина";"Малый бизнес"
1376;"Группа агропредприятий Ресурс";"Малый бизнес"
1377;"АО Шашкова";"Средний бизнес"
1378;"Бобылев Инкорпорэйтед";"Средний бизнес"
1379;"ЦЭНКИ";"Средний бизнес"
1380;"ИП Казакова";"Средний бизнес"
1381;"Кошелев Лимитед";"Малый бизнес"
1382;"ООО Кабанов, Сергеев и Лапин";"Малый бизнес"
1383;"Елисеева Лимитед";"Средний бизнес"
1384;"АО Ильин-Тимофеева";"Средний бизнес"
1385;"Европа";"Средний бизнес"
1386;"ИП Зайцева, Буров и Дмитриев";"Малый бизнес"
1387;"Аксенова Инк";"Средний бизнес"
1388;"Родионова и партнеры";"Средний бизнес"
1389;"АО Елисеева, Фролова и Алексеева";"Малый бизнес"
1390;"ООО Никитина-Юдин";"Малый бизнес"
1391;"АО Федотова, Захаров и Титов";"Малый бизнес"
1392;"РАО Панфилов Павлов";"Средний бизнес"
1393;"АО Авдеев, Рожков и Кузнецов";"Малый бизнес"
1394;"НПО Лихачев";"Малый бизнес"
1395;"ООО Миронова-Гордеева";"Малый бизнес"
1396;"ИП Лобанова";"Средний бизнес"
